complex,seed,step,n_frag,n_atoms,rmsd,rot_mean_deg,rot_max_deg,trans_mean_A,com_offset_A,step_rot_deg,step_trans_A
6YDY_K73,0,7,6,28,5.0604,96.969,149.760,4.3953,1.6754,1.712,0.2584
6YDY_K73,0,8,6,28,4.8605,95.922,149.643,4.1990,1.5821,1.632,0.2627
6YDY_K73,0,9,6,28,4.6744,94.964,149.570,4.0210,1.5061,1.814,0.2655
6YDY_K73,0,10,6,28,4.4907,93.913,149.470,3.8494,1.4441,1.873,0.2657
6YDY_K73,0,11,6,28,4.3299,92.901,149.598,3.7060,1.3964,2.051,0.2682
6YDY_K73,0,12,6,28,4.1934,91.919,149.897,3.5914,1.3693,2.435,0.2718
6YDY_K73,0,13,6,28,4.0738,90.893,150.509,3.4940,1.3443,2.675,0.2813
6YDY_K73,0,14,6,28,3.9707,89.947,151.428,3.4149,1.3327,3.042,0.2831
6YDY_K73,0,15,6,28,3.8883,88.997,152.688,3.3563,1.3310,3.307,0.2951
6YDY_K73,0,16,6,28,3.8227,88.124,154.340,3.3159,1.3423,3.501,0.2925
6YDY_K73,0,17,6,28,3.7726,87.124,155.997,3.2909,1.3706,3.487,0.2960
6YDY_K73,0,18,6,28,3.7503,86.112,157.631,3.2905,1.4253,3.437,0.2824
6YDY_K73,0,19,6,28,3.7439,84.830,158.664,3.3043,1.4857,3.408,0.2844
6YDY_K73,0,20,6,28,3.7577,83.360,159.465,3.3410,1.5683,3.274,0.2587
6YDY_K73,0,21,6,28,3.7827,81.729,160.193,3.3880,1.6545,3.362,0.2457
6YDY_K73,0,22,6,28,3.8224,80.020,160.714,3.4523,1.7560,3.522,0.2283
6YDY_K73,0,23,6,28,3.8751,78.335,161.031,3.5317,1.8685,4.011,0.2201
6YDY_K73,0,24,6,28,3.9475,76.893,162.367,3.6297,1.9818,0.000,0.0000
6YRV_PJ8,0,0,8,17,5.6606,128.632,128.632,5.1036,2.5610,0.343,0.1586
6YRV_PJ8,0,1,8,17,5.5650,128.517,128.517,5.0276,2.5146,0.351,0.1489
6YRV_PJ8,0,2,8,17,5.4791,128.403,128.403,4.9611,2.4748,0.538,0.1480
6YRV_PJ8,0,3,8,17,5.3881,128.298,128.298,4.8891,2.4346,0.869,0.1512
6YRV_PJ8,0,4,8,17,5.2823,128.088,128.088,4.8025,2.3887,0.851,0.1555
6YRV_PJ8,0,5,8,17,5.1585,127.625,127.625,4.6953,2.3340,1.109,0.1643
6YRV_PJ8,0,6,8,17,5.0255,127.243,127.243,4.5783,2.2741,1.332,0.1739
6YRV_PJ8,0,7,8,17,4.8828,126.967,126.967,4.4519,2.2156,1.284,0.1840
6YRV_PJ8,0,8,8,17,4.7300,126.876,126.876,4.3132,2.1530,1.605,0.1986
6YRV_PJ8,0,9,8,17,4.5677,126.607,126.607,4.1675,2.0954,1.364,0.2050
6YRV_PJ8,0,10,8,17,4.3999,126.390,126.390,4.0170,2.0252,1.652,0.2115
6YRV_PJ8,0,11,8,17,4.2265,126.204,126.204,3.8589,1.9606,1.619,0.2166
6YRV_PJ8,0,12,8,17,4.0578,126.187,126.187,3.7052,1.8982,1.793,0.2115
6YRV_PJ8,0,13,8,17,3.8992,126.475,126.475,3.5589,1.8370,1.917,0.2137
6YRV_PJ8,0,14,8,17,3.7434,127.041,127.041,3.4139,1.7711,2.365,0.2120
6YRV_PJ8,0,15,8,17,3.5992,128.163,128.163,3.2791,1.7069,2.519,0.2150
6YRV_PJ8,0,16,8,17,3.4639,129.550,129.550,3.1509,1.6459,2.679,0.2147
6YRV_PJ8,0,17,8,17,3.3452,131.264,131.264,3.0360,1.5934,2.890,0.2148
6YRV_PJ8,0,18,8,17,3.2491,133.232,133.232,2.9404,1.5597,2.864,0.2142
6YRV_PJ8,0,19,8,17,3.1758,135.240,135.240,2.8667,1.5380,2.899,0.2190
6YRV_PJ8,0,20,8,17,3.1157,137.283,137.283,2.8031,1.5237,2.732,0.2213
6YRV_PJ8,0,21,8,17,3.0800,139.246,139.246,2.7623,1.5220,2.719,0.2325
6YRV_PJ8,0,22,8,17,3.0722,141.108,141.108,2.7477,1.5369,2.344,0.2493
6YRV_PJ8,0,23,8,17,3.1038,142.718,142.718,2.7736,1.5750,2.242,0.2767
6YRV_PJ8,0,24,8,17,3.1864,144.292,144.292,2.8531,1.6410,0.000,0.0000
6YSP_PAL,0,0,4,16,5.7520,118.152,165.322,5.2760,2.6789,0.310,0.2215
6YSP_PAL,0,1,4,16,5.5381,118.083,165.399,5.0783,2.5419,0.267,0.2118
6YSP_PAL,0,2,4,16,5.3377,117.992,165.406,4.8911,2.4087,0.356,0.2059
6YSP_PAL,0,3,4,16,5.1461,117.868,165.262,4.7085,2.2849,0.494,0.1972
6YSP_PAL,0,4,4,16,4.9662,117.731,164.998,4.5330,2.1726,0.622,0.1904
6YSP_PAL,0,5,4,16,4.7953,117.604,164.887,4.3635,2.0641,0.802,0.1910
6YSP_PAL,0,6,4,16,4.6261,117.454,165.809,4.1941,1.9543,0.926,0.1874
6YSP_PAL,0,7,4,16,4.4654,117.321,166.889,4.0300,1.8498,1.316,0.1785
6YSP_PAL,0,8,4,16,4.3194,117.202,168.518,3.8782,1.7588,1.306,0.1709
6YSP_PAL,0,9,4,16,4.1854,117.198,170.344,3.7366,1.6751,1.485,0.1699
6YSP_PAL,0,10,4,16,4.0588,117.149,172.253,3.6009,1.6026,1.690,0.1738
6YSP_PAL,0,11,4,16,3.9318,117.051,174.355,3.4652,1.5200,1.857,0.1658
6YSP_PAL,0,12,4,16,3.8176,116.828,176.376,3.3410,1.4459,1.897,0.1574
6YSP_PAL,0,13,4,16,3.7128,116.570,178.145,3.2254,1.3718,2.268,0.1498
6YSP_PAL,0,14,4,16,3.6216,116.286,179.906,3.1242,1.3015,2.392,0.1503
6YSP_PAL,0,15,4,16,3.5357,115.033,177.908,3.0284,1.2283,2.343,0.1459
6YSP_PAL,0,16,4,16,3.4549,113.896,175.912,2.9367,1.1549,2.562,0.1362
6YSP_PAL,0,17,4,16,3.3861,112.874,174.228,2.8583,1.0862,2.647,0.1386
6YSP_PAL,0,18,4,16,3.3283,112.120,172.930,2.7915,1.0154,2.686,0.1298
6YSP_PAL,0,19,4,16,3.2773,111.600,171.887,2.7305,0.9467,2.776,0.1269
6YSP_PAL,0,20,4,16,3.2372,111.345,171.083,2.6810,0.8792,2.601,0.1219
6YSP_PAL,0,21,4,16,3.2154,111.241,170.731,2.6510,0.8134,2.669,0.1243
6YSP_PAL,0,22,4,16,3.2106,111.229,170.775,2.6400,0.7521,2.857,0.1265
6YSP_PAL,0,23,4,16,3.2217,111.238,171.100,2.6437,0.7051,2.644,0.1128
6YSP_PAL,0,24,4,16,3.2598,111.261,171.107,2.6784,0.6731,0.000,0.0000
6YT6_PKE,0,0,4,31,7.3722,156.961,177.906,5.5805,3.3912,0.374,0.1736
6YT6_PKE,0,1,4,31,7.2214,157.084,178.287,5.4590,3.2543,0.343,0.1692
6YT6_PKE,0,2,4,31,7.0784,157.199,178.674,5.3458,3.1208,0.382,0.1624
6YT6_PKE,0,3,4,31,6.9423,157.315,179.105,5.2376,2.9975,0.517,0.1618
6YT6_PKE,0,4,4,31,6.8212,157.487,179.753,5.1444,2.8786,0.800,0.1671
6YT6_PKE,0,5,4,31,6.7185,157.343,179.224,5.0668,2.7569,1.156,0.1836
6YT6_PKE,0,6,4,31,6.6333,156.987,177.689,5.0040,2.6312,1.288,0.1911
6YT6_PKE,0,7,4,31,6.5580,156.654,176.729,4.9526,2.5038,1.727,0.2100
6YT6_PKE,0,8,4,31,6.4946,155.970,175.932,4.9191,2.3667,1.956,0.2197
6YT6_PKE,0,9,4,31,6.4466,155.202,174.812,4.9104,2.2294,2.598,0.2392
6YT6_PKE,0,10,4,31,6.4212,154.185,173.551,4.9423,2.0756,2.761,0.2463
6YT6_PKE,0,11,4,31,6.4064,153.090,172.270,4.9930,1.9239,3.077,0.2625
6YT6_PKE,0,12,4,31,6.4157,152.154,171.026,5.0798,1.7605,3.331,0.2639
6YT6_PKE,0,13,4,31,6.4487,151.463,169.833,5.1923,1.6048,3.502,0.2587
6YT6_PKE,0,14,4,31,6.5023,151.107,168.896,5.3214,1.4560,3.393,0.2454
6YT6_PKE,0,15,4,31,6.5686,150.951,168.102,5.4535,1.3159,3.295,0.2437
6YT6_PKE,0,16,4,31,6.6448,150.981,167.350,5.5935,1.1795,3.335,0.2413
6YT6_PKE,0,17,4,31,6.7264,151.181,166.682,5.7358,1.0481,3.436,0.2333
6YT6_PKE,0,18,4,31,6.8180,151.426,166.150,5.8844,0.9297,3.563,0.2327
6YT6_PKE,0,19,4,31,6.9155,152.021,165.823,6.0353,0.8100,3.634,0.2271
6YT6_PKE,0,20,4,31,7.0178,152.755,165.511,6.1882,0.7032,3.826,0.2074
6YT6_PKE,0,21,4,31,7.1226,153.747,165.000,6.3346,0.6204,4.176,0.1925
6YT6_PKE,0,22,4,31,7.2230,154.812,164.205,6.4699,0.5607,4.568,0.1785
6YT6_PKE,0,23,4,31,7.3360,156.153,163.093,6.6052,0.5382,5.027,0.1811
6YT6_PKE,0,24,4,31,7.4509,157.789,163.516,6.7322,0.5446,0.000,0.0000
6Z0R_Q4H,0,0,1,9,4.0910,156.174,156.174,2.3067,2.3067,0.398,0.1258
6Z0R_Q4H,0,1,1,9,4.0213,156.107,156.107,2.1811,2.1811,0.352,0.1173
6Z0R_Q4H,0,2,1,9,3.9588,156.035,156.035,2.0638,2.0638,0.354,0.1194
6Z0R_Q4H,0,3,1,9,3.8978,156.040,156.040,1.9445,1.9445,0.397,0.1202
6Z0R_Q4H,0,4,1,9,3.8395,156.125,156.125,1.8247,1.8247,0.480,0.1185
6Z0R_Q4H,0,5,1,9,3.7845,156.231,156.231,1.7065,1.7065,0.591,0.1205
6Z0R_Q4H,0,6,1,9,3.7317,156.456,156.456,1.5868,1.5868,0.662,0.1203
6Z0R_Q4H,0,7,1,9,3.6822,156.721,156.721,1.4679,1.4679,0.821,0.1152
6Z0R_Q4H,0,8,1,9,3.6381,157.129,157.129,1.3554,1.3554,1.046,0.1154
6Z0R_Q4H,0,9,1,9,3.5973,157.687,157.687,1.2438,1.2438,1.481,0.1206
6Z0R_Q4H,0,10,1,9,3.5572,158.433,158.433,1.1285,1.1285,1.598,0.1118
6Z0R_Q4H,0,11,1,9,3.5223,159.153,159.153,1.0230,1.0230,1.913,0.1106
6Z0R_Q4H,0,12,1,9,3.4903,160.039,160.039,0.9199,0.9199,2.306,0.1067
6Z0R_Q4H,0,13,1,9,3.4615,161.068,161.068,0.8243,0.8243,2.822,0.1079
6Z0R_Q4H,0,14,1,9,3.4344,162.340,162.340,0.7313,0.7313,3.245,0.1083
6Z0R_Q4H,0,15,1,9,3.4075,163.734,163.734,0.6365,0.6365,3.516,0.1122
6Z0R_Q4H,0,16,1,9,3.3813,165.132,165.132,0.5393,0.5393,3.717,0.0991
6Z0R_Q4H,0,17,1,9,3.3595,166.557,166.557,0.4607,0.4607,3.756,0.1016
6Z0R_Q4H,0,18,1,9,3.3385,167.799,167.799,0.3781,0.3781,4.139,0.0875
6Z0R_Q4H,0,19,1,9,3.3219,169.253,169.253,0.3250,0.3250,4.034,0.0926
6Z0R_Q4H,0,20,1,9,3.3074,170.619,170.619,0.2766,0.2766,3.949,0.0938
6Z0R_Q4H,0,21,1,9,3.2961,171.944,171.944,0.2498,0.2498,3.817,0.0884
6Z0R_Q4H,0,22,1,9,3.2886,173.236,173.236,0.2539,0.2539,2.803,0.0861
6Z0R_Q4H,0,23,1,9,3.2855,174.328,174.328,0.2771,0.2771,1.763,0.0913
6Z0R_Q4H,0,24,1,9,3.2863,175.139,175.139,0.3160,0.3160,0.000,0.0000
6Z14_Q4Z,0,0,2,18,3.9401,79.194,105.935,2.7400,2.1405,0.246,0.1851
6Z14_Q4Z,0,1,2,18,3.8631,78.975,105.750,2.6090,2.0003,0.247,0.1708
6Z14_Q4Z,0,2,2,18,3.7970,78.749,105.565,2.4952,1.8723,0.337,0.1609
6Z14_Q4Z,0,3,2,18,3.7331,78.427,105.304,2.3898,1.7508,0.619,0.1501
6Z14_Q4Z,0,4,2,18,3.6644,77.896,104.867,2.2843,1.6354,0.883,0.1518
6Z14_Q4Z,0,5,2,18,3.5863,77.152,104.236,2.1700,1.5186,1.278,0.1576
6Z14_Q4Z,0,6,2,18,3.4911,76.118,103.297,2.0415,1.3936,1.410,0.1549
6Z14_Q4Z,0,7,2,18,3.3948,75.007,102.300,1.9131,1.2711,1.807,0.1580
6Z14_Q4Z,0,8,2,18,3.2890,73.566,101.010,1.7818,1.1400,1.850,0.1509
6Z14_Q4Z,0,9,2,18,3.1889,72.111,99.696,1.6579,1.0171,2.007,0.1496
6Z14_Q4Z,0,10,2,18,3.0872,70.568,98.304,1.5351,0.8945,2.151,0.1524
6Z14_Q4Z,0,11,2,18,2.9809,68.907,96.635,1.4149,0.7649,2.171,0.1479
6Z14_Q4Z,0,12,2,18,2.8780,67.275,94.931,1.2983,0.6446,2.326,0.1508
6Z14_Q4Z,0,13,2,18,2.7760,65.617,93.192,1.1844,0.5260,2.358,0.1545
6Z14_Q4Z,0,14,2,18,2.6772,64.013,91.445,1.0725,0.4153,2.315,0.1470
6Z14_Q4Z,0,15,2,18,2.5895,62.495,89.750,0.9778,0.3366,2.199,0.1391
6Z14_Q4Z,0,16,2,18,2.5111,61.091,88.145,0.8962,0.2946,2.392,0.1416
6Z14_Q4Z,0,17,2,18,2.4351,59.654,86.421,0.8332,0.2986,2.208,0.1422
6Z14_Q4Z,0,18,2,18,2.3747,58.381,84.856,0.7987,0.3603,2.212,0.1390
6Z14_Q4Z,0,19,2,18,2.3198,57.176,83.306,0.7884,0.4407,2.098,0.1376
6Z14_Q4Z,0,20,2,18,2.2752,56.037,81.745,0.8072,0.5376,2.027,0.1253
6Z14_Q4Z,0,21,2,18,2.2362,55.034,80.245,0.8402,0.6304,2.166,0.1249
6Z14_Q4Z,0,22,2,18,2.1998,53.931,78.644,0.8929,0.7250,1.998,0.1123
6Z14_Q4Z,0,23,2,18,2.1745,53.068,77.409,0.9458,0.8107,1.523,0.1038
6Z14_Q4Z,0,24,2,18,2.1708,52.500,76.760,1.0003,0.8875,0.000,0.0000
6Z5Z_BDF,0,0,2,12,9.0215,107.795,107.795,8.3835,8.6535,0.867,0.3181
6Z5Z_BDF,0,1,2,12,8.6834,107.456,107.456,8.0885,8.3116,0.870,0.3191
6Z5Z_BDF,0,2,2,12,8.3449,107.117,107.117,7.7897,7.9675,0.963,0.3139
6Z5Z_BDF,0,3,2,12,8.0129,106.728,106.728,7.4961,7.6288,1.008,0.3150
6Z5Z_BDF,0,4,2,12,7.6856,106.325,106.325,7.2044,7.2936,1.018,0.3177
6Z5Z_BDF,0,5,2,12,7.3629,105.786,105.786,6.9110,6.9620,1.093,0.3235
6Z5Z_BDF,0,6,2,12,7.0382,105.220,105.220,6.6104,6.6263,1.229,0.3145
6Z5Z_BDF,0,7,2,12,6.7297,104.687,104.687,6.3216,6.3055,1.309,0.3018
6Z5Z_BDF,0,8,2,12,6.4415,104.058,104.058,6.0457,6.0058,1.595,0.2837
6Z5Z_BDF,0,9,2,12,6.1804,103.426,103.426,5.7911,5.7345,1.761,0.2761
6Z5Z_BDF,0,10,2,12,5.9315,102.813,102.813,5.5444,5.4755,2.039,0.2618
6Z5Z_BDF,0,11,2,12,5.7060,102.164,102.164,5.3165,5.2412,2.192,0.2529
6Z5Z_BDF,0,12,2,12,5.4966,101.597,101.597,5.1011,5.0233,2.062,0.2513
6Z5Z_BDF,0,13,2,12,5.2974,101.461,101.461,4.8928,4.8122,2.462,0.2449
6Z5Z_BDF,0,14,2,12,5.1145,101.254,101.254,4.6947,4.6188,2.476,0.2427
6Z5Z_BDF,0,15,2,12,4.9449,101.225,101.225,4.5070,4.4369,2.429,0.2449
6Z5Z_BDF,0,16,2,12,4.7809,101.455,101.455,4.3213,4.2567,2.644,0.2306
6Z5Z_BDF,0,17,2,12,4.6415,101.940,101.940,4.1582,4.1004,2.967,0.2236
6Z5Z_BDF,0,18,2,12,4.5233,102.454,102.454,4.0141,3.9646,3.434,0.1985
6Z5Z_BDF,0,19,2,12,4.4400,103.224,103.224,3.9063,3.8658,3.892,0.1917
6Z5Z_BDF,0,20,2,12,4.3682,104.031,104.031,3.8075,3.7779,4.202,0.1753
6Z5Z_BDF,0,21,2,12,4.3232,104.746,104.746,3.7391,3.7196,4.525,0.1644
6Z5Z_BDF,0,22,2,12,4.2953,105.614,105.614,3.6897,3.6791,4.385,0.1407
6Z5Z_BDF,0,23,2,12,4.2798,106.082,106.082,3.6616,3.6539,4.005,0.1253
6Z5Z_BDF,0,24,2,12,4.2733,106.085,106.085,3.6487,3.6408,0.000,0.0000
6ZCY_QF8,0,0,6,33,6.5518,115.597,151.734,5.8762,3.4628,0.854,0.2120
6ZCY_QF8,0,1,6,33,6.3711,116.090,152.775,5.7041,3.2858,0.787,0.2099
6ZCY_QF8,0,2,6,33,6.1995,116.507,153.654,5.5386,3.1102,0.953,0.2081
6ZCY_QF8,0,3,6,33,6.0321,117.005,154.946,5.3757,2.9357,1.170,0.2073
6ZCY_QF8,0,4,6,33,5.8673,117.535,156.649,5.2135,2.7633,1.310,0.2049
6ZCY_QF8,0,5,6,33,5.7069,118.103,158.297,5.0507,2.5936,1.433,0.2066
6ZCY_QF8,0,6,6,33,5.5534,118.651,159.805,4.8894,2.4203,1.454,0.2069
6ZCY_QF8,0,7,6,33,5.4115,119.063,161.102,4.7370,2.2491,1.696,0.2010
6ZCY_QF8,0,8,6,33,5.2752,119.422,162.017,4.5843,2.0816,1.881,0.2034
6ZCY_QF8,0,9,6,33,5.1419,119.624,162.615,4.4324,1.9143,2.465,0.2120
6ZCY_QF8,0,10,6,33,5.0142,119.874,163.044,4.2802,1.7436,2.986,0.2257
6ZCY_QF8,0,11,6,33,4.8916,120.130,163.344,4.1285,1.5772,3.349,0.2303
6ZCY_QF8,0,12,6,33,4.7755,120.282,163.584,3.9803,1.4108,3.767,0.2310
6ZCY_QF8,0,13,6,33,4.6717,120.384,163.681,3.8423,1.2505,4.083,0.2358
6ZCY_QF8,0,14,6,33,4.5793,120.513,163.653,3.7157,1.0911,4.334,0.2323
6ZCY_QF8,0,15,6,33,4.5034,120.755,163.464,3.6086,0.9356,4.400,0.2315
6ZCY_QF8,0,16,6,33,4.4419,121.011,163.193,3.5235,0.7864,4.575,0.2233
6ZCY_QF8,0,17,6,33,4.3946,121.341,162.821,3.4640,0.6507,4.794,0.2198
6ZCY_QF8,0,18,6,33,4.3620,121.798,162.052,3.4262,0.5128,4.880,0.2174
6ZCY_QF8,0,19,6,33,4.3505,122.636,161.215,3.4200,0.4031,4.904,0.2098
6ZCY_QF8,0,20,6,33,4.3599,123.647,160.231,3.4409,0.3181,4.914,0.2013
6ZCY_QF8,0,21,6,33,4.3859,124.791,159.209,3.4819,0.2835,5.083,0.2053
6ZCY_QF8,0,22,6,33,4.4382,126.058,158.239,3.5512,0.3205,5.283,0.2225
6ZCY_QF8,0,23,6,33,4.5215,127.272,157.617,3.6502,0.4171,5.381,0.2479
6ZCY_QF8,0,24,6,33,4.6366,128.907,157.333,3.7782,0.5464,0.000,0.0000
6ZPB_3D1,0,0,3,18,4.4412,102.924,134.789,4.1429,1.3013,0.246,0.1435
6ZPB_3D1,0,1,3,18,4.3592,102.747,134.595,4.0450,1.2380,0.270,0.1393
6ZPB_3D1,0,2,3,18,4.2801,102.561,134.409,3.9522,1.1775,0.398,0.1337
6ZPB_3D1,0,3,3,18,4.1981,102.252,134.094,3.8585,1.1282,0.677,0.1328
6ZPB_3D1,0,4,3,18,4.1050,101.668,133.474,3.7572,1.0868,0.962,0.1386
6ZPB_3D1,0,5,3,18,3.9984,100.795,132.543,3.6445,1.0521,1.167,0.1476
6ZPB_3D1,0,6,3,18,3.8787,99.722,131.499,3.5226,1.0120,1.396,0.1518
6ZPB_3D1,0,7,3,18,3.7467,98.397,130.338,3.3964,0.9703,1.877,0.1677
6ZPB_3D1,0,8,3,18,3.5951,96.594,128.816,3.2544,0.9331,2.216,0.1715
6ZPB_3D1,0,9,3,18,3.4387,94.433,127.003,3.1129,0.8981,2.648,0.1755
6ZPB_3D1,0,10,3,18,3.2758,91.815,124.891,2.9684,0.8619,3.191,0.1771
6ZPB_3D1,0,11,3,18,3.1135,88.661,122.119,2.8267,0.8310,3.774,0.1794
6ZPB_3D1,0,12,3,18,2.9491,84.940,118.685,2.6878,0.8017,4.411,0.1793
6ZPB_3D1,0,13,3,18,2.7845,80.620,114.817,2.5517,0.7764,4.893,0.1803
6ZPB_3D1,0,14,3,18,2.6188,75.871,110.406,2.4174,0.7518,5.005,0.1724
6ZPB_3D1,0,15,3,18,2.4666,71.076,105.655,2.2972,0.7376,5.198,0.1739
6ZPB_3D1,0,16,3,18,2.3227,66.190,100.481,2.1871,0.7286,5.150,0.1604
6ZPB_3D1,0,17,3,18,2.1972,61.494,95.241,2.0943,0.7235,5.069,0.1538
6ZPB_3D1,0,18,3,18,2.0888,57.011,90.005,2.0197,0.7302,5.086,0.1431
6ZPB_3D1,0,19,3,18,1.9918,52.715,84.647,1.9559,0.7354,5.046,0.1463
6ZPB_3D1,0,20,3,18,1.9021,48.623,78.917,1.8988,0.7459,5.245,0.1440
6ZPB_3D1,0,21,3,18,1.8288,44.760,72.893,1.8617,0.7711,5.349,0.1522
6ZPB_3D1,0,22,3,18,1.7694,41.100,66.550,1.8399,0.8033,5.581,0.1600
6ZPB_3D1,0,23,3,18,1.7276,37.738,60.447,1.8355,0.8384,6.024,0.1598
6ZPB_3D1,0,24,3,18,1.7143,35.509,55.534,1.8493,0.8849,0.000,0.0000
7A1P_QW2,0,0,4,13,5.1420,143.506,173.624,4.8201,1.9341,0.224,0.1651
7A1P_QW2,0,1,4,13,4.9949,143.603,173.581,4.6747,1.8489,0.187,0.1588
7A1P_QW2,0,2,4,13,4.8560,143.690,173.522,4.5364,1.7648,0.188,0.1610
7A1P_QW2,0,3,4,13,4.7192,143.797,173.472,4.3990,1.6802,0.281,0.1620
7A1P_QW2,0,4,4,13,4.5857,143.866,173.449,4.2634,1.5991,0.431,0.1590
7A1P_QW2,0,5,4,13,4.4586,143.993,173.507,4.1331,1.5157,0.582,0.1598
7A1P_QW2,0,6,4,13,4.3367,144.292,173.753,4.0072,1.4315,0.756,0.1589
7A1P_QW2,0,7,4,13,4.2192,144.727,173.950,3.8840,1.3505,0.972,0.1608
7A1P_QW2,0,8,4,13,4.1085,145.260,174.335,3.7658,1.2660,1.115,0.1614
7A1P_QW2,0,9,4,13,4.0052,145.834,174.698,3.6542,1.1798,1.251,0.1645
7A1P_QW2,0,10,4,13,3.9065,146.533,175.376,3.5464,1.0921,1.487,0.1657
7A1P_QW2,0,11,4,13,3.8154,147.335,175.971,3.4442,1.0077,1.675,0.1670
7A1P_QW2,0,12,4,13,3.7309,148.067,176.401,3.3480,0.9303,1.893,0.1704
7A1P_QW2,0,13,4,13,3.6528,149.038,177.265,3.2572,0.8612,2.351,0.1746
7A1P_QW2,0,14,4,13,3.5868,149.740,178.628,3.1801,0.7997,2.697,0.1768
7A1P_QW2,0,15,4,13,3.5194,150.254,179.958,3.1011,0.7488,3.193,0.1784
7A1P_QW2,0,16,4,13,3.4639,149.855,178.416,3.0350,0.7077,3.692,0.1830
7A1P_QW2,0,17,4,13,3.4228,149.208,177.255,2.9842,0.6855,3.793,0.1898
7A1P_QW2,0,18,4,13,3.3913,148.467,176.366,2.9436,0.6880,4.057,0.1813
7A1P_QW2,0,19,4,13,3.3694,147.638,175.590,2.9120,0.6999,4.182,0.1810
7A1P_QW2,0,20,4,13,3.3554,146.753,175.052,2.8882,0.7201,3.969,0.1739
7A1P_QW2,0,21,4,13,3.3463,146.123,175.183,2.8685,0.7398,4.367,0.1735
7A1P_QW2,0,22,4,13,3.3451,145.539,175.968,2.8580,0.7698,4.571,0.1618
7A1P_QW2,0,23,4,13,3.3426,145.230,177.347,2.8468,0.8120,4.416,0.1467
7A1P_QW2,0,24,4,13,3.3380,145.214,179.296,2.8306,0.8508,0.000,0.0000
7AMC_73B,0,0,5,31,7.7826,114.504,154.007,6.9140,4.9781,0.276,0.2151
7AMC_73B,0,1,5,31,7.5759,114.630,154.079,6.7936,4.8103,0.259,0.2090
7AMC_73B,0,2,5,31,7.3806,114.747,154.115,6.6764,4.6468,0.375,0.2139
7AMC_73B,0,3,5,31,7.1832,114.728,153.972,6.5502,4.4785,0.466,0.2243
7AMC_73B,0,4,5,31,6.9825,114.639,153.792,6.4123,4.3015,0.583,0.2240
7AMC_73B,0,5,5,31,6.7928,114.523,153.476,6.2777,4.1261,0.877,0.2263
7AMC_73B,0,6,5,31,6.6135,114.270,152.836,6.1442,3.9505,0.954,0.2102
7AMC_73B,0,7,5,31,6.4509,113.995,152.078,6.0190,3.7870,1.229,0.2125
7AMC_73B,0,8,5,31,6.3009,113.565,151.015,5.8987,3.6231,1.550,0.2171
7AMC_73B,0,9,5,31,6.1595,112.939,149.523,5.7778,3.4666,2.036,0.2240
7AMC_73B,0,10,5,31,6.0189,111.935,147.601,5.6528,3.3129,2.639,0.2382
7AMC_73B,0,11,5,31,5.8889,110.767,145.235,5.5388,3.1548,2.751,0.2389
7AMC_73B,0,12,5,31,5.7737,109.576,142.600,5.4407,3.0029,2.796,0.2421
7AMC_73B,0,13,5,31,5.6699,108.383,139.298,5.3506,2.8651,3.100,0.2521
7AMC_73B,0,14,5,31,5.5738,107.079,135.492,5.2701,2.7392,3.481,0.2559
7AMC_73B,0,15,5,31,5.4928,105.828,131.714,5.2051,2.6329,3.578,0.2567
7AMC_73B,0,16,5,31,5.4396,104.849,128.329,5.1644,2.5491,3.802,0.2620
7AMC_73B,0,17,5,31,5.4064,104.071,124.935,5.1426,2.4803,3.861,0.2694
7AMC_73B,0,18,5,31,5.3893,103.430,121.675,5.1334,2.4270,3.825,0.2671
7AMC_73B,0,19,5,31,5.4075,103.205,118.608,5.1548,2.3962,3.989,0.2786
7AMC_73B,0,20,5,31,5.4518,103.083,116.169,5.2000,2.3801,3.980,0.2790
7AMC_73B,0,21,5,31,5.5282,102.996,114.796,5.2762,2.3842,4.304,0.2840
7AMC_73B,0,22,5,31,5.6389,102.981,112.833,5.3835,2.4058,4.561,0.2869
7AMC_73B,0,23,5,31,5.7626,102.784,116.003,5.5001,2.4503,5.115,0.2891
7AMC_73B,0,24,5,31,5.8956,102.544,120.157,5.6177,2.5090,0.000,0.0000
7AVI_S2Q,0,0,6,27,6.9160,123.296,164.497,6.3301,3.9171,0.423,0.2168
7AVI_S2Q,0,1,6,27,6.7924,123.292,164.647,6.2070,3.7587,0.389,0.2083
7AVI_S2Q,0,2,6,27,6.6754,123.306,164.773,6.0937,3.6032,0.523,0.2131
7AVI_S2Q,0,3,6,27,6.5745,123.307,164.963,5.9986,3.4480,0.724,0.2207
7AVI_S2Q,0,4,6,27,6.4904,123.243,165.254,5.9222,3.2906,1.058,0.2256
7AVI_S2Q,0,5,6,27,6.4269,123.147,165.765,5.8669,3.1308,1.441,0.2284
7AVI_S2Q,0,6,6,27,6.3774,123.020,166.481,5.8254,2.9720,1.675,0.2213
7AVI_S2Q,0,7,6,27,6.3387,122.794,167.215,5.7940,2.8189,1.995,0.2264
7AVI_S2Q,0,8,6,27,6.3190,122.305,167.924,5.7774,2.6713,2.118,0.2306
7AVI_S2Q,0,9,6,27,6.3065,121.683,168.556,5.7675,2.5290,2.457,0.2297
7AVI_S2Q,0,10,6,27,6.3140,121.045,169.610,5.7697,2.3917,2.562,0.2362
7AVI_S2Q,0,11,6,27,6.3315,120.400,170.878,5.7821,2.2605,2.631,0.2408
