arm,nfe,complex,n,basis_mixed,basis_f24,n_cl0.5,elim0.5,weg0.5,n_cl1.0,elim1.0,weg1.0
Separate,5,7DUA_HJ0,200,True,True,13,True,mehrere,5,True,mehrere
Separate,5,7E4L_MDN,200,True,True,0,True,Rueckfall,3,True,mehrere
Separate,5,7EBG_J0L,200,True,True,13,True,mehrere,1,True,ein Cluster
Separate,5,7ECR_SIN,200,True,True,7,True,mehrere,5,True,mehrere
Separate,5,7ED2_A3P,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7ELT_TYM,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7EPV_FDA,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7ES1_UDP,200,True,True,2,True,mehrere,3,False,mehrere
Separate,5,7F51_BA7,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7F5D_EUO,200,False,False,13,False,mehrere,17,False,mehrere
Separate,5,7F8T_FAD,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7FB7_8NF,200,True,True,10,True,mehrere,4,True,mehrere
Separate,5,7FHA_ADX,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7FRX_O88,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7FT9_4MB,200,True,True,4,True,mehrere,29,True,mehrere
Separate,5,7JG0_GAR,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,7JHQ_VAJ,200,True,True,1,False,ein Cluster,2,False,mehrere
Separate,5,7JMV_4NC,200,True,True,5,True,mehrere,1,False,ein Cluster
Separate,5,7JXX_VP7,200,True,True,8,True,mehrere,1,True,ein Cluster
Separate,5,7JY3_VUD,200,True,True,0,True,Rueckfall,9,True,mehrere
Separate,5,7K0V_VQP,200,True,True,6,True,mehrere,0,True,Rueckfall
Separate,5,7KB1_WBJ,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7KC5_BJZ,200,True,True,0,True,Rueckfall,2,True,mehrere
Separate,5,7KM8_WPD,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7KQU_YOF,200,True,True,4,True,mehrere,0,True,Rueckfall
Separate,5,7KRU_ATP,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7KZ9_XN7,200,True,True,5,True,mehrere,8,True,mehrere
Separate,5,7L00_XCJ,200,True,True,1,True,ein Cluster,5,True,mehrere
Separate,5,7L03_F9F,200,True,True,3,True,mehrere,11,True,mehrere
Separate,5,7L5F_XNG,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7L7C_XQ1,200,True,True,19,True,mehrere,1,True,ein Cluster
Separate,5,7LCU_XTA,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7LEV_0JO,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7LJN_GTP,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7LMO_NYO,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,7LOE_Y84,200,True,True,22,True,mehrere,12,True,mehrere
Separate,5,7LOU_IFM,200,True,True,16,True,mehrere,0,True,Rueckfall
Separate,5,7LT0_ONJ,200,True,True,3,True,mehrere,1,False,ein Cluster
Separate,5,7LZD_YHY,200,False,False,0,False,Rueckfall,2,False,mehrere
Separate,5,7M31_TDR,200,True,True,6,False,mehrere,0,True,Rueckfall
Separate,5,7M3H_YPV,200,True,True,1,True,ein Cluster,10,True,mehrere
Separate,5,7M6K_YRJ,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7MFP_Z7P,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7MGT_ZD4,200,True,True,1,True,ein Cluster,2,True,mehrere
Separate,5,7MGY_ZD1,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7MMH_ZJY,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7MOI_HPS,200,True,True,31,True,mehrere,10,True,mehrere
Separate,5,7MSR_DCA,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7MWN_WI5,200,False,False,0,False,Rueckfall,5,False,mehrere
Separate,5,7MWU_ZPM,200,True,True,8,True,mehrere,11,True,mehrere
Separate,5,7MY1_IPE,200,True,True,0,True,Rueckfall,14,True,mehrere
Separate,5,7MYU_ZR7,200,True,True,4,True,mehrere,1,True,ein Cluster
Separate,5,7N03_ZRP,200,True,True,0,True,Rueckfall,3,True,mehrere
Separate,5,7N4N_0BK,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,7N4W_P4V,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7N6F_0I1,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7N7B_T3F,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7N7H_CTP,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7NF0_BYN,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7NF3_4LU,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7NFB_GEN,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7NGW_UAW,200,False,False,22,False,mehrere,3,False,mehrere
Separate,5,7NLV_UJE,200,True,True,14,True,mehrere,3,True,mehrere
Separate,5,7NP6_UK8,200,True,True,5,True,mehrere,3,True,mehrere
Separate,5,7NPL_UKZ,200,True,True,3,True,mehrere,0,True,Rueckfall
Separate,5,7NR8_UOE,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,7NSW_HC4,200,True,True,13,True,mehrere,2,True,mehrere
Separate,5,7NU0_DCL,200,True,True,17,True,mehrere,10,True,mehrere
Separate,5,7NUT_GLP,200,False,False,4,False,mehrere,1,False,ein Cluster
Separate,5,7NXO_UU8,200,True,True,0,True,Rueckfall,1,False,ein Cluster
Separate,5,7O0N_CDP,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7O1T_5X8,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7ODY_DGI,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,7OEO_V9Z,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7OFF_VCB,200,True,True,0,True,Rueckfall,5,True,mehrere
Separate,5,7OFK_VCH,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7OLI_8HG,200,True,True,2,True,mehrere,1,True,ein Cluster
Separate,5,7OMX_CNA,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7OP9_06K,200,False,False,14,False,mehrere,9,False,mehrere
Separate,5,7OPG_06N,200,True,True,3,True,mehrere,0,True,Rueckfall
Separate,5,7OSO_0V1,200,True,True,1,True,ein Cluster,41,False,mehrere
Separate,5,7OZ9_NGK,200,False,False,1,False,ein Cluster,2,False,mehrere
Separate,5,7OZC_G6S,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7P1F_KFN,200,True,True,8,True,mehrere,13,True,mehrere
Separate,5,7P1M_4IU,200,True,True,0,True,Rueckfall,7,True,mehrere
Separate,5,7P2I_MFU,200,True,True,16,True,mehrere,5,True,mehrere
Separate,5,7P4C_5OV,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,7P5T_5YG,200,False,False,2,False,mehrere,6,True,mehrere
Separate,5,7PGX_FMN,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,7PIH_7QW,200,True,True,5,True,mehrere,12,True,mehrere
Separate,5,7PJQ_OWH,200,False,False,3,False,mehrere,4,False,mehrere
Separate,5,7PK0_BYC,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7PL1_SFG,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7POM_7VZ,200,True,True,3,True,mehrere,1,True,ein Cluster
Separate,5,7PRI_7TI,200,True,True,0,True,Rueckfall,3,True,mehrere
Separate,5,7PRM_81I,200,True,True,4,True,mehrere,3,True,mehrere
Separate,5,7PT3_3KK,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7PUV_84Z,200,True,True,3,True,mehrere,3,True,mehrere
Separate,5,7Q25_8J9,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7Q27_8KC,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7Q2B_M6H,200,True,True,19,True,mehrere,9,True,mehrere
Separate,5,7Q5I_I0F,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,7QE4_NGA,200,False,False,0,False,Rueckfall,17,False,mehrere
Separate,5,7QF4_RBF,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7QFM_AY3,200,True,True,5,True,mehrere,1,False,ein Cluster
Separate,5,7QGP_DJ8,200,True,True,8,True,mehrere,1,True,ein Cluster
Separate,5,7QHG_T3B,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7QHL_D5P,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,7QPP_VDX,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7QTA_URI,200,True,True,2,False,mehrere,6,False,mehrere
Separate,5,7R3D_APR,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7R59_I5F,200,True,True,8,True,mehrere,6,True,mehrere
Separate,5,7R6J_2I7,200,False,False,0,False,Rueckfall,1,False,ein Cluster
Separate,5,7R7R_AWJ,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7R9N_F97,200,True,True,2,True,mehrere,7,True,mehrere
Separate,5,7RC3_SAH,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,7RH3_59O,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7RKW_5TV,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7RNI_60I,200,True,True,0,True,Rueckfall,2,True,mehrere
Separate,5,7ROR_69X,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7ROU_66I,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7RSV_7IQ,200,True,True,22,True,mehrere,9,True,mehrere
Separate,5,7RWS_4UR,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7RZL_NPO,200,False,False,6,False,mehrere,8,False,mehrere
Separate,5,7SCW_GSP,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7SDD_4IP,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7SFO_98L,200,True,True,10,True,mehrere,1,False,ein Cluster
Separate,5,7SIU_9ID,200,True,True,3,True,mehrere,4,True,mehrere
Separate,5,7SUC_COM,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7SZA_DUI,200,True,True,8,True,mehrere,8,True,mehrere
Separate,5,7T0D_FPP,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7T1D_E7K,200,True,True,3,True,mehrere,4,True,mehrere
Separate,5,7T3E_SLB,200,True,True,1,True,ein Cluster,3,True,mehrere
Separate,5,7TB0_UD1,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7TBU_S3P,200,True,True,5,True,mehrere,1,True,ein Cluster
Separate,5,7TE8_P0T,200,True,True,3,True,mehrere,11,True,mehrere
Separate,5,7TH4_FFO,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7THI_PGA,200,True,True,6,True,mehrere,1,True,ein Cluster
Separate,5,7TM6_GPJ,200,True,True,8,True,mehrere,1,True,ein Cluster
Separate,5,7TOM_5AD,200,True,True,5,True,mehrere,2,True,mehrere
Separate,5,7TS6_KMI,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7TSF_H4B,200,False,False,1,False,ein Cluster,0,False,Rueckfall
Separate,5,7TUO_KL9,200,True,True,4,False,mehrere,2,False,mehrere
Separate,5,7TXK_LW8,200,True,True,4,True,mehrere,1,True,ein Cluster
Separate,5,7TYP_KUR,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7U0U_FK5,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7U3J_L6U,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UAS_MBU,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UAW_MF6,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UJ4_OQ4,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UJ5_DGL,200,True,True,3,True,mehrere,0,True,Rueckfall
Separate,5,7UJF_R3V,200,True,True,6,True,mehrere,0,True,Rueckfall
Separate,5,7ULC_56B,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7UMW_NAD,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UQ3_O2U,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7USH_82V,200,True,True,18,True,mehrere,19,True,mehrere
Separate,5,7UTW_NAI,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UXS_OJC,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UY4_SMI,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7UYB_OK0,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7V14_ORU,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,7V3N_AKG,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,7V3S_5I9,200,True,True,8,True,mehrere,0,True,Rueckfall
Separate,5,7V43_C4O,200,False,False,26,False,mehrere,15,False,mehrere
Separate,5,7VB8_STL,200,False,False,34,False,mehrere,15,False,mehrere
Separate,5,7VBU_6I4,200,True,True,28,True,mehrere,5,True,mehrere
Separate,5,7VC5_9SF,200,True,True,7,True,mehrere,6,True,mehrere
Separate,5,7VKZ_NOJ,200,True,True,18,True,mehrere,7,True,mehrere
Separate,5,7VQ9_ISY,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7VWF_K55,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7VYJ_CA0,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7W05_GMP,200,True,True,1,True,ein Cluster,3,True,mehrere
Separate,5,7W06_ITN,200,True,True,3,True,mehrere,2,True,mehrere
Separate,5,7WCF_ACP,200,True,True,0,True,Rueckfall,3,True,mehrere
Separate,5,7WDT_NGS,200,False,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7WJB_BGC,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7WKL_CAQ,200,True,True,9,True,mehrere,3,True,mehrere
Separate,5,7WL4_JFU,200,True,True,0,True,Rueckfall,2,True,mehrere
Separate,5,7WPW_F15,200,True,True,0,True,Rueckfall,5,True,mehrere
Separate,5,7WQQ_5Z6,200,True,True,3,True,mehrere,6,True,mehrere
Separate,5,7WUX_6OI,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7WUY_76N,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7WY1_D0L,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7X5N_5M5,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7X9K_8OG,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7XBV_APC,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7XFA_D9J,200,False,False,0,False,Rueckfall,2,False,mehrere
Separate,5,7XG5_PLP,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7XI7_4RI,200,True,True,2,True,mehrere,6,True,mehrere
Separate,5,7XJN_NSD,200,True,True,5,True,mehrere,11,True,mehrere
Separate,5,7XQZ_FPF,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7XRL_FWK,200,True,True,0,True,Rueckfall,1,False,ein Cluster
Separate,5,7YZU_DO7,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7Z1Q_NIO,200,True,True,34,True,mehrere,19,True,mehrere
Separate,5,7Z2O_IAJ,200,False,False,13,False,mehrere,3,False,mehrere
Separate,5,7Z7F_IF3,200,True,True,13,True,mehrere,1,True,ein Cluster
Separate,5,7ZCC_OGA,200,True,True,7,True,mehrere,4,False,mehrere
Separate,5,7ZDY_6MJ,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,7ZF0_DHR,200,True,True,8,True,mehrere,6,True,mehrere
Separate,5,7ZHP_IQY,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,7ZL5_IWE,200,True,True,19,True,mehrere,1,True,ein Cluster
Separate,5,7ZOC_T8E,200,True,True,19,True,mehrere,28,True,mehrere
Separate,5,7ZTL_BCN,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7ZU2_DHT,200,True,True,8,True,mehrere,3,True,mehrere
Separate,5,7ZXV_45D,175,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,7ZZW_KKW,200,True,True,0,True,Rueckfall,2,True,mehrere
Separate,5,8A1H_DLZ,200,True,True,1,True,ein Cluster,1,True,ein Cluster
Separate,5,8A2D_KXY,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8AAU_LH0,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,8AEM_LVF,200,True,True,22,True,mehrere,6,True,mehrere
Separate,5,8AIE_M7L,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8AP0_PRP,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8AQL_PLG,200,True,True,4,True,mehrere,0,True,Rueckfall
Separate,5,8AUH_L9I,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8AY3_OE3,200,True,True,2,True,mehrere,0,True,Rueckfall
Separate,5,8B8H_OJQ,200,True,True,4,False,mehrere,1,False,ein Cluster
Separate,5,8BOM_QU6,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,8BTI_RFO,200,True,True,17,True,mehrere,7,False,mehrere
Separate,5,8C3N_ADP,200,True,True,1,True,ein Cluster,3,False,mehrere
Separate,5,8C5M_MTA,200,True,True,4,True,mehrere,3,False,mehrere
Separate,5,8CNH_V6U,200,False,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,8CSD_C5P,200,True,True,1,True,ein Cluster,0,True,Rueckfall
Separate,5,8D19_GSH,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8D39_QDB,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,8D5D_5DK,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8DHG_T78,200,True,True,0,True,Rueckfall,1,True,ein Cluster
Separate,5,8DKO_TFB,200,True,True,5,True,mehrere,2,True,mehrere
Separate,5,8DP2_UMA,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8DSC_NCA,200,True,True,29,True,mehrere,17,True,mehrere
Separate,5,8EAB_VN2,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8EX2_Q2Q,200,True,True,25,True,mehrere,3,True,mehrere
Separate,5,8EXL_799,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,8EYE_X4I,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,8F4J_PHO,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8F8E_XJI,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8FAV_4Y5,200,True,True,17,True,mehrere,4,True,mehrere
Separate,5,8FLV_ZB9,200,True,True,4,True,mehrere,8,True,mehrere
Separate,5,8FO5_Y4U,200,True,True,28,True,mehrere,5,True,mehrere
Separate,5,8G0V_YHT,200,False,False,0,False,Rueckfall,0,False,Rueckfall
Separate,5,8G6P_API,200,True,True,0,True,Rueckfall,2,True,mehrere
Separate,5,8GFD_ZHR,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,8HFN_XGC,200,True,True,0,True,Rueckfall,0,True,Rueckfall
Separate,5,8HO0_3ZI,200,False,False,1,False,ein Cluster,2,False,mehrere
Separate,5,8SLG_G5A,200,True,True,0,True,Rueckfall,0,True,Rueckfall
